date,code,spot,futures
2014/1/8,¾ÛÒÒÏ©,11950,10960
2014/1/8,²ËÓÍ,8773.33,6838
2014/1/8,²Ë×Ñ,5097.5,4929
2014/1/8,²ËÆÉ,2893.75,2586
2014/1/8,ÂÝÎÆ¸Ö,3355.33,3469
2014/1/8,¶¹Ò»,4395,4341
2014/1/8,¶¹ÓÍ,7093.33,6608
2014/1/8,¶¹ÆÉ,3942.67,3299
2014/1/8,Ìú¿óÊ¯,918.12,892
2014/1/8,Ç¦,14150,14055
2014/1/8,Í­,52290,52060
2014/1/8,ÂÁ,13980,13850
2014/1/8,Ð¿,15650,15075
2014/1/8,¼¦µ°,4020,3857
2014/1/8,»Æ½ð,242.7,243.8
2014/1/9,PTA,7412.5,7120
2014/1/9,PVC,6445.91,6385
2014/1/9,¶¯Á¦Ãº,610,548.4
2014/1/9,ÆÕÂó,2524,2525
2014/1/9,ÃÞ»¨,19475.7,19695
2014/1/9,×ØéµÓÍ,5795,5812
2014/1/9,Ïð½º,17100,16855
2014/1/9,Á¤Çà,4541.18,4282
2014/1/9,½¹Ì¿,1395,1372
2014/1/9,½¹Ãº,1106,978
2014/1/9,È¼ÓÍ,4602.5,4480
2014/1/9,ÓñÃ×,2251.56,2368
2014/1/9,²£Á§,1406.4,1247
2014/1/9,¼×´¼,2987,2887
2014/1/9,°×ÌÇ,5281.25,4547
2014/1/9,°×Òø,3990,4050
2014/1/9,Ïß²Ä,3352,3582
2014/1/9,¾ÛÒÒÏ©,11950,11130
2014/1/9,²ËÓÍ,8753.33,6866
2014/1/9,²Ë×Ñ,5096.25,4906
2014/1/9,²ËÆÉ,2890,2578
2014/1/9,ÂÝÎÆ¸Ö,3350.67,3456
2014/1/9,¶¹Ò»,4395,4369
2014/1/9,¶¹ÓÍ,7092,6636
2014/1/9,¶¹ÆÉ,3906.67,3324
2014/1/9,Ìú¿óÊ¯,913.12,888
2014/1/9,Ç¦,14100,13970
2014/1/9,Í­,52115,51220
2014/1/9,ÂÁ,13950,13805
2014/1/9,Ð¿,15600,15000
2014/1/9,¼¦µ°,4015,3826
2014/1/9,»Æ½ð,241.78,243.75
2014/1/10,PTA,7362.5,7084
2014/1/10,PVC,6441.36,6380
2014/1/10,¶¯Á¦Ãº,610,551.8
2014/1/10,ÆÕÂó,2524,2525
2014/1/10,ÃÞ»¨,19475.7,19625
2014/1/10,×ØéµÓÍ,5795,5850
2014/1/10,Ïð½º,16980,16920
2014/1/10,Á¤Çà,4535.29,4282
2014/1/10,½¹Ì¿,1395,1382
2014/1/10,½¹Ãº,1106,984
2014/1/10,È¼ÓÍ,4602.5,4480
2014/1/10,ÓñÃ×,2251.56,2365
2014/1/10,²£Á§,1403.2,1251
2014/1/10,¼×´¼,3017,2917
2014/1/10,°×ÌÇ,5245,4554
2014/1/10,°×Òø,3975,4084
2014/1/10,Ïß²Ä,3345,3582
2014/1/10,¾ÛÒÒÏ©,11950,10965
2014/1/10,²ËÓÍ,8726.67,6866
2014/1/10,²Ë×Ñ,5097.5,4800
2014/1/10,²ËÆÉ,2888.12,2592
2014/1/10,ÂÝÎÆ¸Ö,3348,3492
2014/1/10,¶¹Ò»,4395,4442
2014/1/10,¶¹ÓÍ,7092,6648
2014/1/10,¶¹ÆÉ,3906.67,3319
2014/1/10,Ìú¿óÊ¯,913.12,881
2014/1/10,Ç¦,14025,13970
2014/1/10,Í­,51620,51360
2014/1/10,ÂÁ,13870,13795
2014/1/10,Ð¿,15550,15045
2014/1/10,¼¦µ°,4015,3832
2014/1/10,»Æ½ð,243.3,244.9
2014/1/13,PTA,7300,7046
2014/1/13,PVC,6441.36,6375
2014/1/13,¶¯Á¦Ãº,610,548.8
2014/1/13,ÆÕÂó,2524.33,2525
2014/1/13,ÃÞ»¨,19475.7,19760
2014/1/13,×ØéµÓÍ,5800,5828
2014/1/13,Ïð½º,16920,16340
2014/1/13,Á¤Çà,4535.29,4308
2014/1/13,½¹Ì¿,1395,1372
2014/1/13,½¹Ãº,1106,982
2014/1/13,È¼ÓÍ,4602.5,4480
2014/1/13,ÓñÃ×,2251.88,2366
2014/1/13,²£Á§,1399.2,1246
2014/1/13,¼×´¼,3029,2929
2014/1/13,°×ÌÇ,5208.75,4559
2014/1/13,°×Òø,4083.33,4144
2014/1/13,Ïß²Ä,3343,3582
2014/1/13,¾ÛÒÒÏ©,11950,10860
2014/1/13,²ËÓÍ,8713.33,6838
2014/1/13,²Ë×Ñ,5097.5,4782
2014/1/13,²ËÆÉ,2883.75,2578
2014/1/13,ÂÝÎÆ¸Ö,3340.67,3462
2014/1/13,¶¹Ò»,4395,4388
2014/1/13,¶¹ÓÍ,7062.67,6626
2014/1/13,¶¹ÆÉ,3868.67,3288
2014/1/13,Ìú¿óÊ¯,913.12,871
2014/1/13,Ç¦,14100,14000
2014/1/13,Í­,52130,51690
2014/1/13,ÂÁ,13800,13750
2014/1/13,Ð¿,15600,15085
2014/1/13,¼¦µ°,4030,3826
2014/1/13,»Æ½ð,246.1,247.45
2014/1/14,PTA,7290,7004
2014/1/14,PVC,6427.73,6415
2014/1/14,¶¯Á¦Ãº,610,552.2
2014/1/14,ÆÕÂó,2524.33,2525
2014/1/14,ÃÞ»¨,19382.9,19885
2014/1/14,×ØéµÓÍ,5800,5848
2014/1/14,Ïð½º,16740,16750
2014/1/14,Á¤Çà,4528.82,4342
2014/1/14,½¹Ì¿,1395,1391
2014/1/14,½¹Ãº,1100.29,990
2014/1/14,È¼ÓÍ,4600,4480
2014/1/14,ÓñÃ×,2251.88,2363
2014/1/14,²£Á§,1396.8,1257
2014/1/14,¼×´¼,3070,2970
2014/1/14,°×ÌÇ,5177.5,4578
2014/1/14,°×Òø,4070,4178
2014/1/14,Ïß²Ä,3341,3582
2014/1/14,¾ÛÒÒÏ©,11833.3,10990
2014/1/14,²ËÓÍ,8693.33,6888
2014/1/14,²Ë×Ñ,5097.5,4849
2014/1/14,²ËÆÉ,2879.38,2627
2014/1/14,ÂÝÎÆ¸Ö,3332,3492
2014/1/14,¶¹Ò»,4395,4397
2014/1/14,¶¹ÓÍ,7044.67,6654
2014/1/14,¶¹ÆÉ,3850.67,3340
2014/1/14,Ìú¿óÊ¯,909.38,880
2014/1/14,Ç¦,14100,13990
2014/1/14,Í­,52095,51790
2014/1/14,ÂÁ,13680,13760
2014/1/14,Ð¿,15650,15200
2014/1/14,¼¦µ°,4005,3865
2014/1/14,»Æ½ð,246.25,247.7
2014/1/15,PTA,7261.43,6982
2014/1/15,PVC,6427.73,6395
2014/1/15,¶¯Á¦Ãº,610,553.8
2014/1/15,ÆÕÂó,2524.33,2512
2014/1/15,ÃÞ»¨,19360,19845
2014/1/15,×ØéµÓÍ,5800,5780
2014/1/15,Ïð½º,16753.3,16675
2014/1/15,Á¤Çà,4528.82,4370
2014/1/15,½¹Ì¿,1395,1388
2014/1/15,½¹Ãº,1100.29,983
2014/1/15,È¼ÓÍ,4600,4480
2014/1/15,ÓñÃ×,2255,2360
2014/1/15,²£Á§,1392,1259
2014/1/15,¼×´¼,3070,2970
2014/1/15,°×ÌÇ,5143.75,4542
2014/1/15,°×Òø,4063.33,4142
2014/1/15,Ïß²Ä,3339,3402
2014/1/15,¾ÛÒÒÏ©,11775,11030
2014/1/15,²ËÓÍ,8683.33,6872
2014/1/15,²Ë×Ñ,5097.5,4813
2014/1/15,²ËÆÉ,2876.25,2653
2014/1/15,ÂÝÎÆ¸Ö,3328.67,3498
2014/1/15,¶¹Ò»,4395,4420
2014/1/15,¶¹ÓÍ,7018.67,6612
2014/1/15,¶¹ÆÉ,3848,3372
2014/1/15,Ìú¿óÊ¯,905.62,879
2014/1/15,Ç¦,14100,13970
2014/1/15,Í­,51910,51350
2014/1/15,ÂÁ,13540,13700
2014/1/15,Ð¿,15650,15155
2014/1/15,¼¦µ°,3965,3828
2014/1/15,»Æ½ð,243.91,245.5
2014/1/16,PTA,7271.43,7032
2014/1/16,PVC,6427.73,6355
2014/1/16,¶¯Á¦Ãº,602,553
2014/1/16,ÆÕÂó,2524.67,2538
2014/1/16,ÃÞ»¨,19352.9,19770
2014/1/16,×ØéµÓÍ,5785,5836
2014/1/16,Ïð½º,16773.3,16755
2014/1/16,Á¤Çà,4528.82,4364
2014/1/16,½¹Ì¿,1395,1384
2014/1/16,½¹Ãº,1100.29,968
2014/1/16,È¼ÓÍ,4600,4480
2014/1/16,ÓñÃ×,2253.75,2357
2014/1/16,²£Á§,1389.6,1248
2014/1/16,¼×´¼,3054,2954
2014/1/16,°×ÌÇ,5118.75,4472
2014/1/16,°×Òø,4056.67,4139
2014/1/16,Ïß²Ä,3336,3381
2014/1/16,¾ÛÒÒÏ©,11741.7,11050
2014/1/16,²ËÓÍ,8678.67,6880
2014/1/16,²Ë×Ñ,5097.5,4769
2014/1/16,²ËÆÉ,2872.5,2681
2014/1/16,ÂÝÎÆ¸Ö,3328.67,3481
2014/1/16,¶¹Ò»,4395,4456
2014/1/16,¶¹ÓÍ,7020,6624
2014/1/16,¶¹ÆÉ,3854.67,3386
2014/1/16,Ìú¿óÊ¯,902.5,879
2014/1/16,Ç¦,14125,14080
2014/1/16,Í­,52130,51720
2014/1/16,ÂÁ,13580,13745
2014/1/16,Ð¿,15750,15270
2014/1/16,¼¦µ°,3935,3770
2014/1/16,»Æ½ð,243.98,245.75
2014/1/17,PTA,7271.43,7014
2014/1/17,PVC,6427.73,6335
2014/1/17,¶¯Á¦Ãº,602,553.8
2014/1/17,ÆÕÂó,2524.67,2509
2014/1/17,ÃÞ»¨,19357.1,19860
2014/1/17,×ØéµÓÍ,5785,5824
2014/1/17,Ïð½º,16833.3,16630
2014/1/17,Á¤Çà,4528.82,4354
2014/1/17,½¹Ì¿,1395,1375
2014/1/17,½¹Ãº,1094.57,963
2014/1/17,È¼ÓÍ,4600,4480
2014/1/17,ÓñÃ×,2252.5,2358
2014/1/17,²£Á§,1388.8,1252
2014/1/17,¼×´¼,3013,2913
2014/1/17,°×ÌÇ,5066.25,4484
2014/1/17,°×Òø,4055,4143
2014/1/17,Ïß²Ä,3335,3311
2014/1/17,¾ÛÒÒÏ©,11741.7,11060
2014/1/17,²ËÓÍ,8665.33,6890
2014/1/17,²Ë×Ñ,5097.5,4734
2014/1/17,²ËÆÉ,2874.38,2675
2014/1/17,ÂÝÎÆ¸Ö,3328.67,3470
2014/1/17,¶¹Ò»,4385,4460
2014/1/17,¶¹ÓÍ,7020,6608
2014/1/17,¶¹ÆÉ,3854.67,3372
2014/1/17,Ìú¿óÊ¯,898.12,876
2014/1/17,Ç¦,14100,14050
2014/1/17,Í­,51895,51810
2014/1/17,ÂÁ,13600,13760
2014/1/17,Ð¿,15730,15265
2014/1/17,¼¦µ°,3880,3778
2014/1/17,»Æ½ð,244.65,245.95
2014/1/20,PTA,7252.86,7008
2014/1/20,PVC,6427.73,6375
2014/1/20,¶¯Á¦Ãº,602,548.6
2014/1/20,ÆÕÂó,2524.33,2509
2014/1/20,ÃÞ»¨,19357.1,19810
2014/1/20,×ØéµÓÍ,5825,5922
2014/1/20,Ïð½º,16846.7,16830
2014/1/20,Á¤Çà,4506.47,4354
2014/1/20,½¹Ì¿,1395,1346
2014/1/20,½¹Ãº,1094.57,927
2014/1/20,È¼ÓÍ,4600,4480
2014/1/20,ÓñÃ×,2251.88,2363
2014/1/20,²£Á§,1387.2,1249
2014/1/20,¼×´¼,3028,2928
2014/1/20,°×ÌÇ,5022.5,4521
2014/1/20,°×Òø,4081.67,4178
2014/1/20,Ïß²Ä,3335,3311
2014/1/20,¾ÛÒÒÏ©,11675,11110
2014/1/20,²ËÓÍ,8602,7086
2014/1/20,²Ë×Ñ,5097.5,4800
2014/1/20,²ËÆÉ,2874.38,2688
2014/1/20,ÂÝÎÆ¸Ö,3325.33,3451
2014/1/20,¶¹Ò»,4385,4510
2014/1/20,¶¹ÓÍ,7020,6702
2014/1/20,¶¹ÆÉ,3854.67,3389
2014/1/20,Ìú¿óÊ¯,895,861
2014/1/20,Ç¦,14100,14100
2014/1/20,Í­,51895,51800
2014/1/20,ÂÁ,13600,13825
2014/1/20,Ð¿,15730,15250
2014/1/20,¼¦µ°,3815,3781
2014/1/20,»Æ½ð,246.7,248
2014/1/21,PTA,7146.25,6898
2014/1/21,PVC,6427.73,6360
2014/1/21,¶¯Á¦Ãº,602,543.4
2014/1/21,ÆÕÂó,2524.33,2528
2014/1/21,ÃÞ»¨,19385.7,19810
2014/1/21,×ØéµÓÍ,5850,5888
2014/1/21,Ïð½º,16866.7,16425
2014/1/21,Á¤Çà,4501.18,4348
2014/1/21,½¹Ì¿,1395,1342
2014/1/21,½¹Ãº,1090.29,927
2014/1/21,È¼ÓÍ,4600,4480
2014/1/21,ÓñÃ×,2252.5,2358
2014/1/21,²£Á§,1384.8,1217
2014/1/21,¼×´¼,3038,2938
2014/1/21,°×ÌÇ,4981.25,4472
2014/1/21,°×Òø,4071.67,4152
2014/1/21,Ïß²Ä,3335,3311
2014/1/21,¾ÛÒÒÏ©,11591.7,10950
2014/1/21,²ËÓÍ,8576.67,7080
2014/1/21,²Ë×Ñ,5098.75,4810
2014/1/21,²ËÆÉ,2872.5,2662
2014/1/21,ÂÝÎÆ¸Ö,3324.67,3410
2014/1/21,¶¹Ò»,4385,4509
2014/1/21,¶¹ÓÍ,7047.33,6666
2014/1/21,¶¹ÆÉ,3850.67,3365
2014/1/21,Ìú¿óÊ¯,886.25,847
2014/1/21,Ç¦,14100,13975
2014/1/21,Í­,51715,51630
2014/1/21,ÂÁ,13680,13795
2014/1/21,Ð¿,15700,15220
2014/1/21,¼¦µ°,3810,3734
2014/1/21,»Æ½ð,246.25,247.4
2014/1/22,PTA,7146.25,6874
2014/1/22,PVC,6426.82,6325
2014/1/22,¶¯Á¦Ãº,591,541
2014/1/22,ÆÕÂó,2524.33,2557
2014/1/22,ÃÞ»¨,19385.7,19805
2014/1/22,×ØéµÓÍ,5850,5866
2014/1/22,Ïð½º,16866.7,16590
2014/1/22,Á¤Çà,4501.18,4350
2014/1/22,½¹Ì¿,1377.5,1340
2014/1/22,½¹Ãº,1087.43,931
2014/1/22,È¼ÓÍ,4597.5,4480
2014/1/22,ÓñÃ×,2253.12,2358
2014/1/22,²£Á§,1383.2,1235
2014/1/22,¼×´¼,3033,2933
2014/1/22,°×ÌÇ,4962.5,4486
2014/1/22,°×Òø,4040,4090
2014/1/22,Ïß²Ä,3334,3311
2014/1/22,¾ÛÒÒÏ©,11558.3,10940
2014/1/22,²ËÓÍ,8536.67,7048
2014/1/22,²Ë×Ñ,5098.75,4802
2014/1/22,²ËÆÉ,2871.88,2594
2014/1/22,ÂÝÎÆ¸Ö,3324.67,3424
2014/1/22,¶¹Ò»,4385,4471
2014/1/22,¶¹ÓÍ,7032.67,6662
2014/1/22,¶¹ÆÉ,3838.67,3309
2014/1/22,Ìú¿óÊ¯,878.12,852
2014/1/22,Ç¦,14100,14040
2014/1/22,Í­,51690,51630
2014/1/22,ÂÁ,13650,13770
2014/1/22,Ð¿,15750,15315
2014/1/22,¼¦µ°,3815,3696
2014/1/22,»Æ½ð,243.94,245
2014/1/23,PTA,7127.5,6916
2014/1/23,PVC,6426.82,6345
2014/1/23,¶¯Á¦Ãº,591,540.8
2014/1/23,ÆÕÂó,2524.67,2557
2014/1/23,ÃÞ»¨,19390,19775
2014/1/23,×ØéµÓÍ,5850,5846
2014/1/23,Ïð½º,16866.7,16560
2014/1/23,Á¤Çà,4498.24,4356
2014/1/23,½¹Ì¿,1365,1355
2014/1/23,½¹Ãº,1087.43,943
2014/1/23,È¼ÓÍ,4587.5,4480
2014/1/23,ÓñÃ×,2250,2360
2014/1/23,²£Á§,1382.4,1264
2014/1/23,¼×´¼,3033,2933
2014/1/23,°×ÌÇ,4925,4467
2014/1/23,°×Òø,4023.33,4073
2014/1/23,Ïß²Ä,3334,3263
2014/1/23,¾ÛÒÒÏ©,11508.3,10995
2014/1/23,²ËÓÍ,8516.67,7068
2014/1/23,²Ë×Ñ,5100,4802
2014/1/23,²ËÆÉ,2878.75,2593
2014/1/23,ÂÝÎÆ¸Ö,3324.67,3463
2014/1/23,¶¹Ò»,4385,4475
2014/1/23,¶¹ÓÍ,7018,6660
2014/1/23,¶¹ÆÉ,3844.67,3306
2014/1/23,Ìú¿óÊ¯,871.25,878
2014/1/23,Ç¦,14075,13965
2014/1/23,Í­,51400,51410
2014/1/23,ÂÁ,13610,13710
2014/1/23,Ð¿,15700,15255
2014/1/23,¼¦µ°,3805,3706
2014/1/23,»Æ½ð,242.8,244.4
2014/1/24,PTA,7127.5,6940
2014/1/24,PVC,6426.82,6345
2014/1/24,¶¯Á¦Ãº,591,544.4
2014/1/24,ÆÕÂó,2524.67,2557
2014/1/24,ÃÞ»¨,19390,19850
2014/1/24,×ØéµÓÍ,5850,5842
2014/1/24,Ïð½º,16866.7,16570
2014/1/24,Á¤Çà,4498.24,4360
2014/1/24,½¹Ì¿,1345,1370
2014/1/24,½¹Ãº,1087.43,951
2014/1/24,È¼ÓÍ,4587.5,4480
2014/1/24,ÓñÃ×,2250.94,2358
2014/1/24,²£Á§,1378.4,1274
2014/1/24,¼×´¼,3054,2954
2014/1/24,°×ÌÇ,4893.75,4479
2014/1/24,°×Òø,4030,4124
2014/1/24,Ïß²Ä,3334,3331
2014/1/24,¾ÛÒÒÏ©,11491.7,10955
2014/1/24,²ËÓÍ,8496.67,7056
2014/1/24,²Ë×Ñ,5100,4804
2014/1/24,²ËÆÉ,2880.62,2595
2014/1/24,ÂÝÎÆ¸Ö,3324.67,3487
2014/1/24,¶¹Ò»,4385,4454
2014/1/24,¶¹ÓÍ,7018,6606
2014/1/24,¶¹ÆÉ,3844.67,3296
2014/1/24,Ìú¿óÊ¯,871.25,877
2014/1/24,Ç¦,14050,13990
2014/1/24,Í­,51210,51270
2014/1/24,ÂÁ,13520,13650
2014/1/24,Ð¿,15650,15190
2014/1/24,¼¦µ°,3805,3703
2014/1/24,»Æ½ð,246.8,248.25
2014/1/27,PTA,7157.78,6916
2014/1/27,PVC,6426.82,6340
2014/1/27,¶¯Á¦Ãº,591,539.8
2014/1/27,ÆÕÂó,2524.33,2557
2014/1/27,ÃÞ»¨,19390,19810
2014/1/27,×ØéµÓÍ,5817.5,5774
2014/1/27,Ïð½º,16866.7,15950
2014/1/27,Á¤Çà,4498.24,4372
2014/1/27,½¹Ì¿,1345,1358
2014/1/27,½¹Ãº,1087.43,942
2014/1/27,È¼ÓÍ,4587.5,4480
2014/1/27,ÓñÃ×,2250.94,2365
2014/1/27,²£Á§,1378.4,1281
2014/1/27,¼×´¼,3047,2947
2014/1/27,°×ÌÇ,4893.75,4473
2014/1/27,°×Òø,4023.33,4102
2014/1/27,Ïß²Ä,3334,3331
2014/1/27,¾ÛÒÒÏ©,11466.7,10975
2014/1/27,²ËÓÍ,8493.33,6996
2014/1/27,²Ë×Ñ,5100,4766
2014/1/27,²ËÆÉ,2878.75,2478
2014/1/27,ÂÝÎÆ¸Ö,3324.67,3472
2014/1/27,¶¹Ò»,4375,4458
2014/1/27,¶¹ÓÍ,7018,6536
2014/1/27,¶¹ÆÉ,3844.67,3318
2014/1/27,Ìú¿óÊ¯,871.25,864
2014/1/27,Ç¦,14050,13965
2014/1/27,Í­,50800,50980
2014/1/27,ÂÁ,13450,13560
2014/1/27,Ð¿,15600,15070
2014/1/27,¼¦µ°,3785,3726
2014/1/27,»Æ½ð,249,249.6
2014/1/28,PTA,7157.78,6896
2014/1/28,PVC,6426.82,6325
2014/1/28,¶¯Á¦Ãº,591,537.6
2014/1/28,ÆÕÂó,2524.33,2521
2014/1/28,ÃÞ»¨,19390,19700
2014/1/28,×ØéµÓÍ,5790,5660
2014/1/28,Ïð½º,16773.3,15610
2014/1/28,Á¤Çà,4498.24,4372
2014/1/28,½¹Ì¿,1345,1333
2014/1/28,½¹Ãº,1087.43,917
2014/1/28,È¼ÓÍ,4585,4480
2014/1/28,ÓñÃ×,2250.94,2365
2014/1/28,²£Á§,1378.4,1276
2014/1/28,¼×´¼,3011,2911
2014/1/28,°×ÌÇ,4893.75,4375
2014/1/28,°×Òø,4011.67,4102
2014/1/28,Ïß²Ä,3334,3331
2014/1/28,¾ÛÒÒÏ©,11466.7,10990
2014/1/28,²ËÓÍ,8493.33,6888
2014/1/28,²Ë×Ñ,5098.75,4770
2014/1/28,²ËÆÉ,2880,2463
2014/1/28,ÂÝÎÆ¸Ö,3324.67,3431
2014/1/28,¶¹Ò»,4375,4440
2014/1/28,¶¹ÓÍ,7018,6436
2014/1/28,¶¹ÆÉ,3844.67,3307
2014/1/28,Ìú¿óÊ¯,871.25,857
2014/1/28,Ç¦,14050,13940
2014/1/28,Í­,50820,51000
2014/1/28,ÂÁ,13380,13595
2014/1/28,Ð¿,15600,15075
2014/1/28,¼¦µ°,3785,3729
2014/1/28,»Æ½ð,246.3,247.85
2014/1/29,PTA,7157.78,6916
2014/1/29,PVC,6426.82,6350
2014/1/29,¶¯Á¦Ãº,591,538.8
2014/1/29,ÆÕÂó,2524.33,2530
2014/1/29,ÃÞ»¨,19390,19745
2014/1/29,×ØéµÓÍ,5790,5672
2014/1/29,Ïð½º,16773.3,15635
2014/1/29,Á¤Çà,4497.06,4372
2014/1/29,½¹Ì¿,1345,1348
2014/1/29,½¹Ãº,1087.43,929
2014/1/29,È¼ÓÍ,4585,4480
2014/1/29,ÓñÃ×,2250.94,2365
2014/1/29,²£Á§,1378.4,1292
2014/1/29,¼×´¼,3043,2943
2014/1/29,°×ÌÇ,4893.75,4413
2014/1/29,°×Òø,4011.67,4085
2014/1/29,Ïß²Ä,3334,3331
2014/1/29,¾ÛÒÒÏ©,11466.7,11045
2014/1/29,²ËÓÍ,8493.33,6916
2014/1/29,²Ë×Ñ,5098.75,4750
2014/1/29,²ËÆÉ,2880,2462
2014/1/29,ÂÝÎÆ¸Ö,3324.67,3443
2014/1/29,¶¹Ò»,4375,4439
2014/1/29,¶¹ÓÍ,7018,6450
2014/1/29,¶¹ÆÉ,3844.67,3306
2014/1/29,Ìú¿óÊ¯,871.25,866
2014/1/29,Ç¦,14050,13980
2014/1/29,Í­,50900,51060
2014/1/29,ÂÁ,13430,13560
2014/1/29,Ð¿,15550,15065
2014/1/29,¼¦µ°,3785,3728
2014/1/29,»Æ½ð,246.3,247.55
2014/1/30,PTA,7157.78,6860
2014/1/30,PVC,6426.82,6220
2014/1/30,¶¯Á¦Ãº,591,540
2014/1/30,ÆÕÂó,2524.33,2540
2014/1/30,ÃÞ»¨,19390,19755
2014/1/30,×ØéµÓÍ,5790,5672
2014/1/30,Ïð½º,16773.3,15480
2014/1/30,Á¤Çà,4497.06,4390
2014/1/30,½¹Ì¿,1345,1350
2014/1/30,½¹Ãº,1087.43,928
2014/1/30,È¼ÓÍ,4585,4480
2014/1/30,ÓñÃ×,2250.94,2361
2014/1/30,²£Á§,1378.4,1302
2014/1/30,¼×´¼,3033,2933
2014/1/30,°×ÌÇ,4893.75,4386
2014/1/30,°×Òø,4011.67,4061
2014/1/30,Ïß²Ä,3334,3331
2014/1/30,¾ÛÒÒÏ©,11466.7,10955
2014/1/30,²ËÓÍ,8493.33,6736
2014/1/30,²Ë×Ñ,5098.75,4821
2014/1/30,²ËÆÉ,2880,2482
2014/1/30,ÂÝÎÆ¸Ö,3324.67,3455
2014/1/30,¶¹Ò»,4375,4410
2014/1/30,¶¹ÓÍ,7018,6390
2014/1/30,¶¹ÆÉ,3844.67,3308
2014/1/30,Ìú¿óÊ¯,871.25,868
2014/1/30,Ç¦,14050,13990
2014/1/30,Í­,50900,50950
2014/1/30,ÂÁ,13430,13580
2014/1/30,Ð¿,15550,15020
2014/1/30,¼¦µ°,3785,3741
2014/1/30,»Æ½ð,246.3,247.95
2014/2/7,PTA,7127.5,6832
2014/2/7,PVC,6426.82,6230
2014/2/7,¶¯Á¦Ãº,584,531
2014/2/7,ÆÕÂó,2524,2538
2014/2/7,ÃÞ»¨,19390,19880
2014/2/7,×ØéµÓÍ,5782.5,5804
2014/2/7,Ïð½º,16773.3,15390
2014/2/7,Á¤Çà,4494.12,4428
2014/2/7,½¹Ì¿,1320,1327
2014/2/7,½¹Ãº,1080.29,911
2014/2/7,È¼ÓÍ,4584,4480
2014/2/7,ÓñÃ×,2248.44,2361
2014/2/7,²£Á§,1378.4,1281
2014/2/7,¼×´¼,3050,2950
2014/2/7,°×ÌÇ,4893.75,4484
2014/2/7,°×Òø,4015,4096
2014/2/7,Ïß²Ä,3334,3328
2014/2/7,¾ÛÒÒÏ©,11441.7,10935
2014/2/7,²ËÓÍ,8493.33,6942
2014/2/7,²Ë×Ñ,5098.75,4829
2014/2/7,²ËÆÉ,2880.62,2568
2014/2/7,ÂÝÎÆ¸Ö,3324.67,3411
2014/2/7,¶¹Ò»,4375,4462
2014/2/7,¶¹ÓÍ,7018,6614
2014/2/7,¶¹ÆÉ,3844.67,3393
2014/2/7,Ìú¿óÊ¯,871.25,856
2014/2/7,Ç¦,14050,13960
2014/2/7,Í­,50990,51030
2014/2/7,ÂÁ,13280,13350
2014/2/7,Ð¿,15550,15045
2014/2/7,¼¦µ°,3740,3697
2014/2/7,»Æ½ð,247.6,248.7
2014/2/10,PTA,7116.25,6932
2014/2/10,PVC,6426.82,6260
2014/2/10,¶¯Á¦Ãº,584,527.6
2014/2/10,ÆÕÂó,2524,2535
2014/2/10,ÃÞ»¨,19454.3,20055
2014/2/10,×ØéµÓÍ,5845,5876
2014/2/10,Ïð½º,16433.3,15880
2014/2/10,Á¤Çà,4487.65,4426
2014/2/10,½¹Ì¿,1292.5,1338
2014/2/10,½¹Ãº,1080.29,928
2014/2/10,È¼ÓÍ,4583,4480
2014/2/10,ÓñÃ×,2243.75,2337
2014/2/10,²£Á§,1376.8,1292
2014/2/10,¼×´¼,3162,3062
2014/2/10,°×ÌÇ,4893.75,4531
2014/2/10,°×Òø,4018.33,4149
2014/2/10,Ïß²Ä,3337,3328
2014/2/10,¾ÛÒÒÏ©,11441.7,10835
2014/2/10,²ËÓÍ,8493.33,7020
2014/2/10,²Ë×Ñ,5096.25,4829
2014/2/10,²ËÆÉ,2875.62,2567
2014/2/10,ÂÝÎÆ¸Ö,3322,3421
2014/2/10,¶¹Ò»,4400,4519
2014/2/10,¶¹ÓÍ,6952.67,6678
2014/2/10,¶¹ÆÉ,3870,3409
2014/2/10,Ìú¿óÊ¯,866.25,854
2014/2/10,Ç¦,14050,13970
2014/2/10,Í­,50930,51070
2014/2/10,ÂÁ,13200,13385
2014/2/10,Ð¿,15600,15150
2014/2/10,¼¦µ°,3630,3739
2014/2/10,»Æ½ð,249.2,250.9
2014/2/11,PTA,7116.25,6874
2014/2/11,PVC,6426.82,6225
2014/2/11,¶¯Á¦Ãº,584,526.2
2014/2/11,ÆÕÂó,2524,2538
2014/2/11,ÃÞ»¨,19454.3,19940
2014/2/11,×ØéµÓÍ,5845,5838
2014/2/11,Ïð½º,16346.7,15805
2014/2/11,Á¤Çà,4470.59,4424
2014/2/11,½¹Ì¿,1292.5,1321
2014/2/11,½¹Ãº,1080.29,917
2014/2/11,È¼ÓÍ,4583,4480
2014/2/11,ÓñÃ×,2243.75,2340
2014/2/11,²£Á§,1375.2,1294
2014/2/11,¼×´¼,3143,3043
2014/2/11,°×ÌÇ,4891.25,4516
2014/2/11,°×Òø,4060,4133
2014/2/11,Ïß²Ä,3336,3328
2014/2/11,¾ÛÒÒÏ©,11400,10745
2014/2/11,²ËÓÍ,8493.33,6918
2014/2/11,²Ë×Ñ,5096.25,4830
2014/2/11,²ËÆÉ,2874.38,2555
2014/2/11,ÂÝÎÆ¸Ö,3316.67,3386
2014/2/11,¶¹Ò»,4400,4519
2014/2/11,¶¹ÓÍ,6950.67,6618
