date,close,预焙阳极：产量：中国（月）,废铝：回收量合计：中国（月）,废铝：社会库存：中国（月）,铝土矿：进口：港口库存：中国（周）,铝土矿：进口：压港量：中国港口（周）,铝土矿：进口：港口发运量：全球主要国家（周）,铝土矿：进口：海漂库存：全球主要国家（周）,国际铝业协会：氧化铝：产量：中国（月）,国际铝业协会：氧化铝：化学品级：产量：中国（月）,国际铝业协会：氧化铝：冶金级：产量：中国（月）,氧化铝：建成产能：中国（月）,氧化铝：运行产能：中国（月）,氧化铝：产量：中国（月）,氧化铝：港口库存：中国（周）,统计局：中国：工业产品：产量：电解铝（月）,国际铝业协会：原铝：产量：中国（月）,电解铝：建成产能：中国（月）,电解铝：运行产能：中国（月）,电解铝：产能利用率：中国（月）,电解铝：消费量：中国（月）,电解铝：供需平衡：中国（月）,电解铝：供应量：中国（月）,电解铝：铝水比例：中国（月）,电解铝：现货库存：中国（日）,电解铝：厂内库存：中国（周）,电解铝：出库量：中国（周）,SHFE：铝：期货库存（日）,SHFE：铝：期货库存：保税商品（日）,SHFE：铝：可用库容量（周）,铝板带箔：建成产能：中国（月）,铝板带箔：加权平均开工率：中国（月）,铝板带箔：产量：中国（月）,铝型材：产量：中国（月）,铝型材：加权平均开工率：中国（月）,铝杆线：开工率：中国（月）,铝杆线：运行产能：中国（月）,铝杆线：建成产能：中国（月）,铝杆：产量：中国（月）,铝棒：产量：中国（月）,铝棒：建成产能：中国（月）,铝棒：运行产能：中国（月）,铝棒：6063：厂内库存：中国（周）,原铝系铝合金锭：建成产能：中国（月）,再生铝合金锭：建成产能：中国（月）,原铝系铝合金锭：开工率：中国（月）,再生铝合金锭：开工率：中国（月）,原铝系铝合金锭：产量：中国（月）,再生铝合金锭：产量：中国（月）,电解铝：产量：中国（周）,电解铝：净进口数量：中国（月）,SHFE：铝：交割库库存（周）,SHFE：铝：可用库容量：保税商品（周）,铝棒：出库量（周）,铝棒：6063：现货库存：中国（日）
"2017-04-27","14375","","","","","","","","","","","","","","","","","","","","","","","","120.1","","","326852","0","","","","","","","","","","","","","","","","","","","","","","","","","","10.45"
"2017-04-28","14015","","","","","","","","","","","","","","71.8","","","","","","","","","","","","16.6","326598","0","633688","","","","","","","","","","","","","","","","","","","","","","391578","20000","",""
"2017-04-30","","","","","","","","","6403","314","6089","7775","6955","588.5","","276.6","2766","4498.5","3830.5","85.15","","","","74","","","","","","","1279","74.62","53.79","56.74","61.46","58","","","","100.21","1702.1","1185.6","","","","55.32","58","","","","","","","",""
"2017-05-02","13855","","","","","","","","","","","","","","","","","","","","","","","","121.3","","","328099","0","","","","","","","","","","","","","","","","","","","","","","","","","","10.45"
"2017-05-03","13960","","","","","","","","","","","","","","","","","","","","","","","","","","","329471","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-04","13890","","","","","","","","","","","","","","","","","","","","","","","","120.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.95"
"2017-05-05","13950","","","","","","","","","","","","","","68.8","","","","","","","","","","","","17.2","328197","0","636258","","","","","","","","","","","","","","","","","","","","","","403905","20000","",""
"2017-05-08","13695","","","","","","","","","","","","","","","","","","","","","","","","124.6","","","329853","0","","","","","","","","","","","","","","","","","","","","","","","","","","10.1"
"2017-05-09","13790","","","","","","","","","","","","","","","","","","","","","","","","","","","326276","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-10","13795","","","","","","","","","","","","","","","","","","","","","","","","","","","325376","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-11","13845","","","","","","","","","","","","","","","","","","","","","","","","122","","","325376","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.8"
"2017-05-12","13855","","","","","","","","","","","","","","66.2","","","","","","","","","","","","18.2","321583","0","644627","","","","","","","","","","","","","","","","","","","","","","410405","20000","",""
"2017-05-15","13985","","","","","","","","","","","","","","","","","","","","","","","","121.8","","","320996","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.78"
"2017-05-16","13965","","","","","","","","","","","","","","","","","","","","","","","","","","","325405","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-17","14055","","","","","","","","","","","","","","","","","","","","","","","","","","","324429","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-18","13930","","","","","","","","","","","","","","","","","","","","","","","","122.3","","","323355","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.78"
"2017-05-19","14030","","","","","","","","","","","","","","63.7","","","","","","","","","","","","16.8","323131","0","643248","","","","","","","","","","","","","","","","","","","","","","416074","20000","",""
"2017-05-22","13990","","","","","","","","","","","","","","","","","","","","","","","","123.2","","","322542","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.6"
"2017-05-23","13910","","","","","","","","","","","","","","","","","","","","","","","","","","","320797","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-24","13985","","","","","","","","","","","","","","","","","","","","","","","","","","","318817","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-25","14090","","","","","","","","","","","","","","","","","","","","","","","","122.6","","","317918","0","","","","","","","","","","","","","","","","","","","","","","","","","","8.98"
"2017-05-26","14085","","","","","","","","","","","","","","61.8","","","","","","","","","","","","17.5","322080","0","644743","","","","","","","","","","","","","","","","","","","","","","413626","20000","",""
"2017-05-31","13715","","","","","","","","6443","316","6127","7775","6435","548.5","","282.5","2825","4631.5","3872.5","83.61","","","","75","","","","321507","0","","1279","69.18","49.63","56.99","61.22","64.16","","","","97.19","1715.1","1176.6","","","","49.77","56","","","","","","","",""
"2017-06-01","13805","","","","","","","","","","","","","","","","","","","","","","","","123.8","","","319235","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.95"
"2017-06-02","13790","","","","","","","","","","","","","","56.4","","","","","","","","","","","","16.5","317156","0","649634","","","","","","","","","","","","","","","","","","","","","","435001","20000","",""
"2017-06-05","13745","","","","","","","","","","","","","","","","","","","","","","","","125.2","","","316205","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.3"
"2017-06-06","13675","","","","","","","","","","","","","","","","","","","","","","","","","","","315609","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-06-07","13690","","","","","","","","","","","","","","","","","","","","","","","","","","","317536","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-06-08","13785","","","","","","","","","","","","","","","","","","","","","","","","124.5","","","315416","0","","","","","","","","","","","","","","","","","","","","","","","","","","8.58"
"2017-06-09","13645","","","","","","","","","","","","","","55.7","","","","","","","","","","","","16.1","314016","0","653316","","","","","","","","","","","","","","","","","","","","","","432403","20000","",""
"2017-06-12","13745","","","","","","","","","","","","","","","","","","","","","","","","125.2","","","314245","0","","","","","","","","","","","","","","","","","","","","","","","","","","8.2"
"2017-06-13","13705","","","","","","","","","","","","","","","","","","","","","","","","","","","314192","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-06-14","13680","","","","","","","","","","","","","","","","","","","","","","","","","","","313790","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-06-15","13555","","","","","","","","","","","","","","","","","","","","","","","","123.6","","","315688","0","","","","","","","","","","","","","","","","","","","","","","","","","","7.81"
"2017-06-16","13595","","","","","","","","","","","","","","55.3","","","","","","","","","","","","16.3","316856","0","650437","","","","","","","","","","","","","","","","","","","","","","433110","20000","",""
"2017-06-19","13815","","","","","","","","","","","","","","","","","","","","","","","","121","","","316558","0","","","","","","","","","","","","","","","","","","","","","","","","","","7.19"
"2017-06-20","13995","","","","","","","","","","","","","","","","","","","","","","","","","","","314858","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-06-21","13905","","","","","","","","","","","","","","","","","","","","","","","","","","","315430","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-06-22","13765","","","","","","","","","","","","","","","","","","","","","","","","119.3","","","317048","0","","","","","","","","","","","","","","","","","","","","","","","","","","7.46"
"2017-06-23","13935","","","","","","","","","","","","","","57.5","","","","","","","","","","","","16.1","317954","0","649490","","","","","","","","","","","","","","","","","","","","","","432241","20000","",""
"2017-06-26","13895","","","","","","","","","","","","","","","","","","","","","","","","119.5","","","317579","0","","","","","","","","","","","","","","","","","","","","","","","","","","7.44"
"2017-06-27","13930","","","","","","","","","","","","","","","","","","","","","","","","","","","317530","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-06-28","13955","","","","","","","","","","","","","","","","","","","","","","","","","","","318686","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-06-29","13985","","","","","","","","","","","","","","","","","","","","","","","","120.9","","","322803","0","","","","","","","","","","","","","","","","","","","","","","","","","","8.28"
"2017-06-30","13945","","","","","","","","6315","313","6002","7775","6915","585","60.5","293.1","2931","4680","3881","82.93","","","","77","","","13.7","327105","0","640190","1279","62.26","45","52.42","57.25","74.22","","","","98.18","1735.1","1190.6","","","","46.5","54","","","","","432542","20000","",""
"2017-07-03","14130","","","","","","","","","","","","","","","","","","","","","","","","122.8","","","327780","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.03"
"2017-07-04","14040","","","","","","","","","","","","","","","","","","","","","","","","","","","328776","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-07-05","14170","","","","","","","","","","","","","","","","","","","","","","","","","","","330174","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-07-06","14125","","","","","","","","","","","","","","","","","","","","","","","","123.7","","","330304","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.53"
"2017-07-07","14225","","","","","","","","","","","","","","64.8","","","","","","","","","","","","13","331688","0","635261","","","","","","","","","","","","","","","","","","","","","","433548","20000","",""
"2017-07-10","14175","","","","","","","","","","","","","","","","","","","","","","","","125.7","","","332360","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.5"
"2017-07-11","14185","","","","","","","","","","","","","","","","","","","","","","","","","","","338982","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
