date,close,棉花：开工率：中国（周）,新疆棉：轧花厂：加工量（日）,USDA：棉花：产量预测值：全球（月）,USDA：棉花：供给量预测值：全球（月）,USDA：棉花：国内需求消耗量预测值：全球（月）,USDA：棉花：产量预测值：中国（月）,USDA：棉花：出口数量预测值：中国（月）,USDA：棉花：国内需求消耗量预测值：中国（月）,USDA：棉花：进口数量预测值：中国（月）,USDA：棉花：期初库存预测：中国（月）,USDA：棉花：期末库存预测：中国（月）,USDA：棉花：损失量预测值：中国（月）,棉花：库存：中国主要港口（周）,棉花：港口库存（周）,棉花：商业库存：中国（周）,棉花：库存：新疆（周）,棉花：库存：中国内地（周）,棉花：纺织企业：工业库存：中国（月）,棉花：工业：库存：中国（月）,纺纱厂：棉花：折存天数（周）
"2018-11-10","","","61567.33","","","","","","","","","","","","","","","","","",""
"2018-11-11","","","61667.7","","","","","","","","","","","","","","","","","",""
"2018-11-12","14850","","61798.85","","","","","","","","","","","","","","","","","",""
"2018-11-13","14800","","54495.35","","","","","","","","","","","","","","","","","",""
"2018-11-14","14855","","53547.23","","","","","","","","","","","","","","","","","",""
"2018-11-15","14940","","55297.13","","","","","","","","","","","","","","","","","",""
"2018-11-16","14965","","57303.63","","","","","","","","","","","","","","","","","","35"
"2018-11-17","","","57489.99","","","","","","","","","","","","","","","","","",""
"2018-11-18","","","58864.86","","","","","","","","","","","","","","","","","",""
"2018-11-19","14870","","58706.66","","","","","","","","","","","","","","","","","",""
"2018-11-20","14785","","59584.06","","","","","","","","","","","","","","","","","",""
"2018-11-21","14760","","58296.97","","","","","","","","","","","","","","","","","",""
"2018-11-22","14620","","61275.21","","","","","","","","","","","","","","","","","",""
"2018-11-23","14600","","59458.18","","","","","","","","","","","","","","","","","","35.2"
"2018-11-24","","","59288.62","","","","","","","","","","","","","","","","","",""
"2018-11-25","","","56015.61","","","","","","","","","","","","","","","","","",""
"2018-11-26","14440","","58234.58","","","","","","","","","","","","","","","","","",""
"2018-11-27","14950","","55912.68","","","","","","","","","","","","","","","","","",""
"2018-11-28","15035","","59188.3","","","","","","","","","","","","","","","","","",""
"2018-11-29","15090","","59328.76","","","","","","","","","","","","","","","","","",""
"2018-11-30","15105","","57184.9","119.39","199.78","126.88","27.5","0.15","42.5","7","38.02","29.87","0","","","","","","85.7","86.7","35.4"
"2018-12-01","","","46640.21","","","","","","","","","","","","","","","","","",""
"2018-12-02","","","46803.22","","","","","","","","","","","","","","","","","",""
"2018-12-03","15300","","54203.46","","","","","","","","","","","","","","","","","",""
"2018-12-04","15215","","51188.79","","","","","","","","","","","","","","","","","",""
"2018-12-05","15230","","52787.28","","","","","","","","","","","","","","","","","",""
"2018-12-06","15185","","50386.07","","","","","","","","","","","","","","","","","",""
"2018-12-07","15165","","49393.47","","","","","","","","","","","","","","","","","","35.2"
"2018-12-08","","","44869.53","","","","","","","","","","","","","","","","","",""
"2018-12-09","","","46301.97","","","","","","","","","","","","","","","","","",""
"2018-12-10","15310","","44404.68","","","","","","","","","","","","","","","","","",""
"2018-12-11","15390","","45500.47","","","","","","","","","","","","","","","","","",""
"2018-12-12","15395","","45203.84","","","","","","","","","","","","","","","","","",""
"2018-12-13","15310","","44020.47","","","","","","","","","","","","","","","","","",""
"2018-12-14","15370","","43090.62","","","","","","","","","","","","","","","","","","34.4"
"2018-12-15","","","43684.52","","","","","","","","","","","","","","","","","",""
"2018-12-16","","","38705.69","","","","","","","","","","","","","","","","","",""
"2018-12-17","15365","","44075.3","","","","","","","","","","","","","","","","","",""
"2018-12-18","15220","","44141.19","","","","","","","","","","","","","","","","","",""
"2018-12-19","15160","","39606.47","","","","","","","","","","","","","","","","","",""
"2018-12-20","15245","","37276.67","","","","","","","","","","","","","","","","","",""
"2018-12-21","15185","","38449.58","","","","","","","","","","","","","","","","","","35.2"
"2018-12-22","","","35481.36","","","","","","","","","","","","","","","","","",""
"2018-12-23","","","34307.44","","","","","","","","","","","","","","","","","",""
"2018-12-24","15045","","32662.92","","","","","","","","","","","","","","","","","",""
"2018-12-25","14700","","32834.34","","","","","","","","","","","","","","","","","",""
"2018-12-26","14770","","30608.06","","","","","","","","","","","","","","","","","",""
"2018-12-27","14845","","32490.71","","","","","","","","","","","","","","","","","",""
"2018-12-28","14880","","27517.41","","","","","","","","","","","","","","","","","","36.2"
"2018-12-29","","","28317.19","","","","","","","","","","","","","","","","","",""
"2018-12-30","","","26291.25","","","","","","","","","","","","","","","","","",""
"2018-12-31","","","24928.33","118.74","199.19","125.63","27","0.15","41.5","7","38.02","30.37","0","","","","","","86","87",""
"2019-01-01","","","23712","","","","","","","","","","","","","","","","","",""
"2019-01-02","14890","","27704.53","","","","","","","","","","","","","","","","","",""
"2019-01-03","14865","","23044.99","","","","","","","","","","","","","","","","","",""
"2019-01-04","14955","","22600.08","","","","","","","","","","","","21.37","","","","","","35.6"
"2019-01-05","","","19581.74","","","","","","","","","","","","","","","","","",""
"2019-01-06","","","22188.71","","","","","","","","","","","","","","","","","",""
"2019-01-07","15050","","18391.6","","","","","","","","","","","","","","","","","",""
"2019-01-08","15055","","17780.72","","","","","","","","","","","","","","","","","",""
"2019-01-09","15145","","17877.57","","","","","","","","","","","","","","","","","",""
"2019-01-10","15160","","16116.99","","","","","","","","","","","","","","","","","",""
"2019-01-11","15140","","15239.67","","","","","","","","","","","","19.04","","","","","","36"
"2019-01-12","","","13562.69","","","","","","","","","","","","","","","","","",""
"2019-01-13","","","11131.84","","","","","","","","","","","","","","","","","",""
"2019-01-14","15145","","13555.3","","","","","","","","","","","","","","","","","",""
"2019-01-15","15130","","10862.35","","","","","","","","","","","","","","","","","",""
"2019-01-16","15055","","10677.12","","","","","","","","","","","","","","","","","",""
"2019-01-17","15300","","10783.65","","","","","","","","","","","","","","","","","",""
"2019-01-18","15280","","10207.18","","","","","","","","","","","","18.47","","","","","","35.9"
"2019-01-19","","","9019.76","","","","","","","","","","","","","","","","","",""
"2019-01-20","","","9552.17","","","","","","","","","","","","","","","","","",""
"2019-01-21","15380","","7417.28","","","","","","","","","","","","","","","","","",""
"2019-01-22","15150","","6961.02","","","","","","","","","","","","","","","","","",""
"2019-01-23","15140","","6823.39","","","","","","","","","","","","","","","","","",""
"2019-01-24","15185","","5848.78","","","","","","","","","","","","","","","","","",""
"2019-01-25","15255","","5242.35","","","","","","","","","","","","18.77","","","","","","35.5"
"2019-01-26","","","4716.84","","","","","","","","","","","","","","","","","",""
"2019-01-27","","","4262.43","","","","","","","","","","","","","","","","","",""
"2019-01-28","15255","","2252.43","","","","","","","","","","","","","","","","","",""
"2019-01-29","15265","","2340.03","","","","","","","","","","","","","","","","","",""
"2019-01-30","15315","","2007.75","","","","","","","","","","","","","","","","","",""
"2019-01-31","15310","","1874.13","","","","","","","","","","","","","","","","85.4","85.4",""
"2019-02-01","15250","","","","","","","","","","","","","","19.37","","","","","","34.6"
"2019-02-08","","","","","","","","","","","","","","","20.84","","","","","","30.1"
"2019-02-11","15200","","","","","","","","","","","","","","","","","","","",""
"2019-02-12","15195","","","","","","","","","","","","","","","","","","","",""
"2019-02-13","14995","","","","","","","","","","","","","","","","","","","",""
"2019-02-14","15035","","","","","","","","","","","","","","","","","","","",""
"2019-02-15","15005","","","","","","","","","","","","","","22.32","","","","","","29.3"
"2019-02-18","15060","","","","","","","","","","","","","","","","","","","",""
"2019-02-19","15345","","","","","","","","","","","","","","","","","","","",""
"2019-02-20","15390","","","","","","","","","","","","","","","","","","","",""
"2019-02-21","15300","","","","","","","","","","","","","","","","","","","",""
"2019-02-22","15610","","","","","","","","","","","","","","17.64","","","","","","29.7"
"2019-02-25","15360","","","","","","","","","","","","","","","","","","","",""
"2019-02-26","15220","","","","","","","","","","","","","","","","","","","",""
"2019-02-27","15180","","","","","","","","","","","","","","","","","","","",""
"2019-02-28","15205","","","118.45","199.51","123.64","27.5","0.15","40.5","7.5","38.02","32.37","0","","","","","","81","81.1",""
"2019-03-01","15340","","","","","","","","","","","","","","15.9","","","","","","30"
"2019-03-04","15340","","","","","","","","","","","","","","","","","","","",""
"2019-03-05","15250","","","","","","","","","","","","","","","","","","","",""
"2019-03-06","15285","","","","","","","","","","","","","","","","","","","",""
"2019-03-07","15415","","","","","","","","","","","","","","","","","","","",""
"2019-03-08","15230","","","","","","","","","","","","","","15.32","","","","","","30.3"
"2019-03-11","15145","","","","","","","","","","","","","","","","","","","",""
"2019-03-12","15180","","","","","","","","","","","","","","","","","","","",""
"2019-03-13","15295","","","","","","","","","","","","","","","","","","","",""
"2019-03-14","15240","","","","","","","","","","","","","","","","","","","",""
"2019-03-15","15195","","","","","","","","","","","","","","16.51","","","","","","30.5"
"2019-03-18","15265","","","","","","","","","","","","","","","","","","","",""
"2019-03-19","15245","","","","","","","","","","","","","","","","","","","",""
"2019-03-20","15345","","","","","","","","","","","","","","","","","","","",""
"2019-03-21","15320","","","","","","","","","","","","","","","","","","","",""
"2019-03-22","15345","","","","","","","","","","","","","","19.74","","","","","","30.9"
"2019-03-25","15230","","","","","","","","","","","","","","","","","","","",""
"2019-03-26","15225","","","","","","","","","","","","","","","","","","","",""
"2019-03-27","15155","","","","","","","","","","","","","","","","","","","",""
"2019-03-28","15045","","","","","","","","","","","","","","","","","","","",""
"2019-03-29","15030","","","","","","","","","","","","","","22.68","","","","","","31.3"
"2019-03-31","","","","118.89","200.04","123.59","27.5","0.15","40.5","7.5","38.02","32.37","0","","","","","","84.2","84.2",""
"2019-04-01","15095","","","","","","","","","","","","","","","","","","","",""
"2019-04-02","15130","","","","","","","","","","","","","","","","","","","",""
"2019-04-03","15175","","","","","","","","","","","","","","","","","","","",""
"2019-04-04","15160","","","","","","","","","","","","","","","","","","","",""
"2019-04-05","","","","","","","","","","","","","","","25.62","","","","","","32"
"2019-04-08","15745","","","","","","","","","","","","","","","","","","","",""
"2019-04-09","15795","","","","","","","","","","","","","","","","","","","",""
"2019-04-10","15860","","","","","","","","","","","","","","","","","","","",""
"2019-04-11","15895","","","","","","","","","","","","","","","","","","","",""
"2019-04-12","15905","","","","","","","","","","","","","","24.75","","","","","","31.7"
"2019-04-15","16120","","","","","","","","","","","","","","","","","","","",""
"2019-04-16","15910","","","","","","","","","","","","","","","","","","","",""
